,display_name,name,start_date,end_date,type
SP2004.XSGE,纸浆2004,sp2004,2019-04-16,2020-04-15,futures
SP2005.XSGE,纸浆2005,sp2005,2019-05-16,2020-05-15,futures
SP2006.XSGE,纸浆2006,sp2006,2019-06-18,2020-06-15,futures
SP2007.XSGE,纸浆2007,sp2007,2019-07-16,2020-07-15,futures
SP2008.XSGE,纸浆2008,sp2008,2019-08-16,2020-08-17,futures
SP2009.XSGE,纸浆2009,sp2009,2019-09-17,2020-09-15,futures
SP2010.XSGE,纸浆2010,sp2010,2019-10-16,2020-10-15,futures
SP2011.XSGE,纸浆2011,sp2011,2019-11-18,2020-11-16,futures
SP2012.XSGE,纸浆2012,sp2012,2019-12-17,2020-12-15,futures
SP2101.XSGE,纸浆2101,sp2101,2020-01-16,2021-01-15,futures
SP2102.XSGE,纸浆2102,sp2102,2020-02-18,2021-02-05,futures
SP2103.XSGE,纸浆2103,sp2103,2020-03-17,2021-03-15,futures
SP2104.XSGE,纸浆2104,sp2104,2020-04-16,2021-04-15,futures
SP2105.XSGE,纸浆2105,sp2105,2020-05-18,2021-05-17,futures
SP2106.XSGE,纸浆2106,sp2106,2020-06-16,2021-06-15,futures
SP2107.XSGE,纸浆2107,sp2107,2020-07-16,2021-07-15,futures
SP2108.XSGE,纸浆2108,sp2108,2020-08-18,2021-08-16,futures
SP2109.XSGE,纸浆2109,sp2109,2020-09-16,2021-09-15,futures
SP2110.XSGE,纸浆2110,sp2110,2020-10-16,2021-10-15,futures
SP2111.XSGE,纸浆2111,sp2111,2020-11-17,2021-11-15,futures
SP2112.XSGE,纸浆2112,sp2112,2020-12-16,2021-12-15,futures
SP2201.XSGE,纸浆2201,sp2201,2021-01-18,2022-01-17,futures
SP2202.XSGE,纸浆2202,sp2202,2021-02-08,2022-02-15,futures
SP2203.XSGE,纸浆2203,sp2203,2021-03-16,2022-03-15,futures
SP2204.XSGE,纸浆2204,sp2204,2021-04-16,2022-04-15,futures
SP2205.XSGE,纸浆2205,sp2205,2021-05-18,2022-05-16,futures
SP2206.XSGE,纸浆2206,sp2206,2021-06-16,2022-06-15,futures
SP2207.XSGE,纸浆2207,sp2207,2021-07-16,2022-07-15,futures
SP2208.XSGE,纸浆2208,sp2208,2021-08-17,2022-08-15,futures
SP2209.XSGE,纸浆2209,sp2209,2021-09-16,2022-09-15,futures
SP2210.XSGE,纸浆2210,sp2210,2021-10-18,2022-10-17,futures
SP2211.XSGE,纸浆2211,sp2211,2021-11-16,2022-11-15,futures
SP2212.XSGE,纸浆2212,sp2212,2021-12-16,2022-12-15,futures
SP2301.XSGE,纸浆2301,sp2301,2022-01-18,2023-01-16,futures
SP2302.XSGE,纸浆2302,sp2302,2022-02-16,2023-02-15,futures
SP2303.XSGE,纸浆2303,sp2303,2022-03-16,2023-03-15,futures
SP2304.XSGE,纸浆2304,sp2304,2022-04-18,2023-04-17,futures
SP2305.XSGE,纸浆2305,sp2305,2022-05-17,2023-05-15,futures
SP2306.XSGE,纸浆2306,sp2306,2022-06-16,2023-06-15,futures
SP2307.XSGE,纸浆2307,sp2307,2022-07-18,2023-07-17,futures
SP2308.XSGE,纸浆2308,sp2308,2022-08-16,2023-08-15,futures
SP2309.XSGE,纸浆2309,sp2309,2022-09-16,2023-09-15,futures
SP2310.XSGE,纸浆2310,sp2310,2022-10-18,2023-10-16,futures
SP2311.XSGE,纸浆2311,sp2311,2022-11-16,2023-11-15,futures
SP2312.XSGE,纸浆2312,sp2312,2022-12-16,2023-12-15,futures
SP2401.XSGE,纸浆2401,sp2401,2023-01-17,2024-01-15,futures
SP2402.XSGE,纸浆2402,sp2402,2023-02-16,2024-02-19,futures
SP2403.XSGE,纸浆2403,sp2403,2023-03-16,2024-03-15,futures
SP2404.XSGE,纸浆2404,sp2404,2023-04-18,2024-04-15,futures
SP2405.XSGE,纸浆2405,sp2405,2023-05-16,2024-05-15,futures
SP2406.XSGE,纸浆2406,sp2406,2023-06-16,2024-06-17,futures
SP2407.XSGE,纸浆2407,sp2407,2023-07-18,2024-07-15,futures
SP2408.XSGE,纸浆2408,sp2408,2023-08-16,2024-08-15,futures
SP2409.XSGE,纸浆2409,sp2409,2023-09-18,2024-09-18,futures
SP2410.XSGE,纸浆2410,sp2410,2023-10-17,2024-10-15,futures
SP2411.XSGE,纸浆2411,sp2411,2023-11-16,2024-11-15,futures
SP2412.XSGE,纸浆2412,sp2412,2023-12-18,2024-12-16,futures
SP2501.XSGE,纸浆2501,sp2501,2024-01-16,2025-01-15,futures
SP2502.XSGE,纸浆2502,sp2502,2024-02-20,2025-02-17,futures
SP2503.XSGE,纸浆2503,sp2503,2024-03-18,2025-03-17,futures
SP2504.XSGE,纸浆2504,sp2504,2024-04-16,2025-04-15,futures
SP2505.XSGE,纸浆2505,sp2505,2024-05-16,2025-05-15,futures
SP2506.XSGE,纸浆2506,sp2506,2024-06-18,2025-06-16,futures
SP2507.XSGE,纸浆2507,sp2507,2024-07-16,2025-07-15,futures
SP8888.XSGE,纸浆期货指数,SP8888,2018-11-27,2030-01-01,futures
SP9999.XSGE,纸浆主力合约,SP9999,2018-11-27,2030-01-01,futures
SR0605.XZCE,白糖0605,SR605,2006-01-06,2006-05-19,futures
SR0607.XZCE,白糖0607,SR607,2006-01-06,2006-07-14,futures
SR0609.XZCE,白糖0609,SR609,2006-01-06,2006-09-14,futures
SR0611.XZCE,白糖0611,SR611,2006-01-06,2006-11-14,futures
SR0701.XZCE,白糖0701,SR701,2006-01-06,2007-01-17,futures
SR0703.XZCE,白糖0703,SR703,2006-01-06,2007-03-14,futures
SR0705.XZCE,白糖0705,SR705,2006-06-01,2007-05-21,futures
SR0707.XZCE,白糖0707,SR707,2006-07-17,2007-07-13,futures
SR0709.XZCE,白糖0709,SR709,2006-09-15,2007-09-14,futures
SR0711.XZCE,白糖0711,SR711,2006-11-15,2007-11-14,futures
SR0801.XZCE,白糖0801,SR801,2007-01-18,2008-01-15,futures
SR0803.XZCE,白糖0803,SR803,2007-03-15,2008-03-14,futures
SR0805.XZCE,白糖0805,SR805,2007-05-22,2008-05-16,futures
SR0807.XZCE,白糖0807,SR807,2007-07-16,2008-07-14,futures
SR0809.XZCE,白糖0809,SR809,2007-09-17,2008-09-12,futures
SR0811.XZCE,白糖0811,SR811,2007-11-15,2008-11-14,futures
SR0901.XZCE,白糖0901,SR901,2008-01-16,2009-01-16,futures
SR0903.XZCE,白糖0903,SR903,2008-03-17,2009-03-13,futures
SR0905.XZCE,白糖0905,SR905,2008-05-19,2009-05-15,futures
SR0907.XZCE,白糖0907,SR907,2008-05-19,2009-07-14,futures
SR0909.XZCE,白糖0909,SR909,2008-05-19,2009-09-14,futures
SR0911.XZCE,白糖0911,SR911,2008-05-19,2009-11-13,futures
SR1001.XZCE,白糖1001,SR001,2008-07-15,2010-01-15,futures
SR1003.XZCE,白糖1003,SR003,2008-09-16,2010-03-12,futures
SR1005.XZCE,白糖1005,SR005,2008-11-17,2010-05-17,futures
SR1007.XZCE,白糖1007,SR007,2009-01-19,2010-07-14,futures
SR1009.XZCE,白糖1009,SR009,2009-03-16,2010-09-14,futures
SR1011.XZCE,白糖1011,SR011,2009-05-18,2010-11-12,futures
SR1101.XZCE,白糖1101,SR101,2009-07-15,2011-01-17,futures
SR1103.XZCE,白糖1103,SR103,2009-09-15,2011-03-14,futures
SR1105.XZCE,白糖1105,SR105,2009-11-16,2011-05-16,futures
SR1107.XZCE,白糖1107,SR107,2010-07-15,2011-07-14,futures
SR1109.XZCE,白糖1109,SR109,2010-03-15,2011-09-15,futures
SR1111.XZCE,白糖1111,SR111,2010-05-18,2011-11-14,futures
SR1201.XZCE,白糖1201,SR201,2010-07-15,2012-01-17,futures
SR1203.XZCE,白糖1203,SR203,2010-09-15,2012-03-14,futures
SR1205.XZCE,白糖1205,SR205,2010-11-15,2012-05-15,futures
SR1207.XZCE,白糖1207,SR207,2011-01-18,2012-07-13,futures
SR1209.XZCE,白糖1209,SR209,2011-03-15,2012-09-14,futures
SR1211.XZCE,白糖1211,SR211,2011-05-17,2012-11-14,futures
SR1301.XZCE,白糖1301,SR301,2011-07-15,2013-01-17,futures
SR1303.XZCE,白糖1303,SR303,2011-09-16,2013-03-14,futures
SR1305.XZCE,白糖1305,SR305,2011-11-15,2013-05-15,futures
SR1307.XZCE,白糖1307,SR307,2012-01-18,2013-07-12,futures
SR1309.XZCE,白糖1309,SR309,2012-03-15,2013-09-13,futures
SR1311.XZCE,白糖1311,SR311,2012-05-16,2013-11-14,futures
SR1401.XZCE,白糖1401,SR401,2012-07-16,2014-01-15,futures
SR1403.XZCE,白糖1403,SR403,2012-09-17,2014-03-14,futures
SR1405.XZCE,白糖1405,SR405,2012-11-15,2014-05-16,futures
SR1407.XZCE,白糖1407,SR407,2013-01-18,2014-07-14,futures
SR1409.XZCE,白糖1409,SR409,2013-03-15,2014-09-15,futures
SR1411.XZCE,白糖1411,SR411,2013-05-16,2014-11-14,futures
SR1501.XZCE,白糖1501,SR501,2013-07-15,2015-01-16,futures
SR1503.XZCE,白糖1503,SR503,2013-09-16,2015-03-13,futures
SR1505.XZCE,白糖1505,SR505,2013-11-15,2015-05-15,futures
SR1507.XZCE,白糖1507,SR507,2014-01-16,2015-07-14,futures
SR1509.XZCE,白糖1509,SR509,2014-03-17,2015-09-16,futures
SR1511.XZCE,白糖1511,SR511,2014-05-19,2015-11-13,futures
SR1601.XZCE,白糖1601,SR601,2014-07-15,2016-01-15,futures
SR1603.XZCE,白糖1603,SR603,2014-09-16,2016-03-14,futures
SR1605.XZCE,白糖1605,SR605,2014-11-17,2016-05-16,futures
SR1607.XZCE,白糖1607,SR607,2015-01-19,2016-07-14,futures
SR1609.XZCE,白糖1609,SR609,2015-03-16,2016-09-14,futures
SR1611.XZCE,白糖1611,SR611,2015-05-18,2016-11-14,futures
SR1701.XZCE,白糖1701,SR701,2015-07-15,2017-01-16,futures
SR1703.XZCE,白糖1703,SR703,2015-09-17,2017-03-14,futures
SR1705.XZCE,白糖1705,SR705,2015-11-16,2017-05-15,futures
SR1707.XZCE,白糖1707,SR707,2016-01-18,2017-07-14,futures
SR1709.XZCE,白糖1709,SR709,2016-03-15,2017-09-14,futures
SR1711.XZCE,白糖1711,SR711,2016-05-17,2017-11-14,futures
SR1801.XZCE,白糖1801,SR801,2016-07-15,2018-01-15,futures
SR1803.XZCE,白糖1803,SR803,2016-09-19,2018-03-14,futures
SR1805.XZCE,白糖1805,SR805,2016-11-15,2018-05-15,futures
SR1807.XZCE,白糖1807,SR807,2017-01-17,2018-07-13,futures
SR1809.XZCE,白糖1809,SR809,2017-03-15,2018-09-14,futures
SR1811.XZCE,白糖1811,SR811,2017-05-16,2018-11-14,futures
SR1901.XZCE,白糖1901,SR901,2017-07-17,2019-01-15,futures
SR1903.XZCE,白糖1903,SR903,2017-09-15,2019-03-14,futures
SR1905.XZCE,白糖1905,SR905,2017-11-15,2019-05-17,futures
SR1907.XZCE,白糖1907,SR907,2018-01-16,2019-07-12,futures
SR1909.XZCE,白糖1909,SR909,2018-03-15,2019-09-16,futures
SR1911.XZCE,白糖1911,SR911,2018-11-15,2019-11-14,futures
SR2001.XZCE,白糖2001,SR001,2019-01-16,2020-01-15,futures
SR2003.XZCE,白糖2003,SR003,2019-03-15,2020-03-13,futures
SR2005.XZCE,白糖2005,SR005,2019-05-20,2020-05-19,futures
SR2007.XZCE,白糖2007,SR007,2019-07-15,2020-07-14,futures
SR2009.XZCE,白糖2009,SR009,2019-09-17,2020-09-14,futures
SR2011.XZCE,白糖2011,SR011,2019-11-15,2020-11-13,futures
SR2101.XZCE,白糖2101,SR101,2020-01-16,2021-01-15,futures
SR2103.XZCE,白糖2103,SR103,2020-03-16,2021-03-12,futures
SR2105.XZCE,白糖2105,SR105,2020-05-20,2021-05-19,futures
SR2107.XZCE,白糖2107,SR107,2020-07-15,2021-07-14,futures
SR2109.XZCE,白糖2109,SR109,2020-09-15,2021-09-14,futures
SR2111.XZCE,白糖2111,SR111,2020-11-16,2021-11-12,futures
SR2201.XZCE,白糖2201,SR201,2021-01-18,2022-01-17,futures
SR2203.XZCE,白糖2203,SR203,2021-03-15,2022-03-14,futures
SR2205.XZCE,白糖2205,SR205,2021-05-20,2022-05-18,futures
SR2207.XZCE,白糖2207,SR207,2021-07-15,2022-07-14,futures
SR2209.XZCE,白糖2209,SR209,2021-09-15,2022-09-15,futures
SR2211.XZCE,白糖2211,SR211,2021-11-15,2022-11-14,futures
SR2301.XZCE,白糖2301,SR301,2022-01-18,2023-01-16,futures
SR2303.XZCE,白糖2303,SR303,2022-03-15,2023-03-14,futures
SR2305.XZCE,白糖2305,SR305,2022-05-19,2023-05-17,futures
SR2307.XZCE,白糖2307,SR307,2022-07-15,2023-07-14,futures
SR2309.XZCE,白糖2309,SR309,2022-09-16,2023-09-14,futures
SR2311.XZCE,白糖2311,SR311,2022-11-15,2023-11-14,futures
SR2401.XZCE,白糖2401,SR401,2023-01-17,2024-01-15,futures
SR2403.XZCE,白糖2403,SR403,2023-03-15,2024-03-14,futures
SR2405.XZCE,白糖2405,SR405,2023-05-18,2024-05-17,futures
SR2407.XZCE,白糖2407,SR407,2023-07-17,2024-07-12,futures
SR2409.XZCE,白糖2409,SR409,2023-09-15,2024-09-13,futures
SR2411.XZCE,白糖2411,SR411,2023-11-15,2024-11-14,futures
SR2501.XZCE,白糖2501,SR501,2024-01-16,2025-01-14,futures
SR2503.XZCE,白糖2503,SR503,2024-03-15,2025-03-14,futures
SR2505.XZCE,白糖2505,SR505,2024-05-20,2025-05-14,futures
SR2507.XZCE,白糖2507,SR507,2024-07-15,2025-07-14,futures
SR8888.XZCE,白糖期货指数,SR8888,2006-01-06,2030-01-01,futures
SR9999.XZCE,白糖主力合约,SR9999,2006-01-06,2030-01-01,futures
SS2002.XSGE,不锈钢2002,ss2002,2019-09-25,2020-02-17,futures
SS2003.XSGE,不锈钢2003,ss2003,2019-09-25,2020-03-16,futures
SS2004.XSGE,不锈钢2004,ss2004,2019-09-25,2020-04-15,futures
SS2005.XSGE,不锈钢2005,ss2005,2019-09-25,2020-05-15,futures
SS2006.XSGE,不锈钢2006,ss2006,2019-09-25,2020-06-15,futures
SS2007.XSGE,不锈钢2007,ss2007,2019-09-25,2020-07-15,futures
SS2008.XSGE,不锈钢2008,ss2008,2019-09-25,2020-08-17,futures
SS2009.XSGE,不锈钢2009,ss2009,2019-09-25,2020-09-15,futures
SS2010.XSGE,不锈钢2010,ss2010,2019-10-16,2020-10-15,futures
SS2011.XSGE,不锈钢2011,ss2011,2019-11-18,2020-11-16,futures
SS2012.XSGE,不锈钢2012,ss2012,2019-12-17,2020-12-15,futures
SS2101.XSGE,不锈钢2101,ss2101,2020-01-16,2021-01-15,futures
SS2102.XSGE,不锈钢2102,ss2102,2020-02-18,2021-02-05,futures
SS2103.XSGE,不锈钢2103,ss2103,2020-03-17,2021-03-15,futures
SS2104.XSGE,不锈钢2104,ss2104,2020-04-16,2021-04-15,futures
SS2105.XSGE,不锈钢2105,ss2105,2020-05-18,2021-05-17,futures
SS2106.XSGE,不锈钢2106,ss2106,2020-06-16,2021-06-15,futures
SS2107.XSGE,不锈钢2107,ss2107,2020-07-16,2021-07-15,futures
SS2108.XSGE,不锈钢2108,ss2108,2020-08-18,2021-08-16,futures
SS2109.XSGE,不锈钢2109,ss2109,2020-09-16,2021-09-15,futures
SS2110.XSGE,不锈钢2110,ss2110,2020-10-16,2021-10-15,futures
SS2111.XSGE,不锈钢2111,ss2111,2020-11-17,2021-11-15,futures
SS2112.XSGE,不锈钢2112,ss2112,2020-12-16,2021-12-15,futures
SS2201.XSGE,不锈钢2201,ss2201,2021-01-18,2022-01-17,futures
SS2202.XSGE,不锈钢2202,ss2202,2021-02-08,2022-02-15,futures
SS2203.XSGE,不锈钢2203,ss2203,2021-03-16,2022-03-15,futures
SS2204.XSGE,不锈钢2204,ss2204,2021-04-16,2022-04-15,futures
SS2205.XSGE,不锈钢2205,ss2205,2021-05-18,2022-05-16,futures
SS2206.XSGE,不锈钢2206,ss2206,2021-06-16,2022-06-15,futures
SS2207.XSGE,不锈钢2207,ss2207,2021-07-16,2022-07-15,futures
SS2208.XSGE,不锈钢2208,ss2208,2021-08-17,2022-08-15,futures
SS2209.XSGE,不锈钢2209,ss2209,2021-09-16,2022-09-15,futures
SS2210.XSGE,不锈钢2210,ss2210,2021-10-18,2022-10-17,futures
SS2211.XSGE,不锈钢2211,ss2211,2021-11-16,2022-11-15,futures
SS2212.XSGE,不锈钢2212,ss2212,2021-12-16,2022-12-15,futures
SS2301.XSGE,不锈钢2301,ss2301,2022-01-18,2023-01-16,futures
SS2302.XSGE,不锈钢2302,ss2302,2022-02-16,2023-02-15,futures
SS2303.XSGE,不锈钢2303,ss2303,2022-03-16,2023-03-15,futures
SS2304.XSGE,不锈钢2304,ss2304,2022-04-18,2023-04-17,futures
SS2305.XSGE,不锈钢2305,ss2305,2022-05-17,2023-05-15,futures
SS2306.XSGE,不锈钢2306,ss2306,2022-06-16,2023-06-15,futures
SS2307.XSGE,不锈钢2307,ss2307,2022-07-18,2023-07-17,futures
SS2308.XSGE,不锈钢2308,ss2308,2022-08-16,2023-08-15,futures
SS2309.XSGE,不锈钢2309,ss2309,2022-09-16,2023-09-15,futures
SS2310.XSGE,不锈钢2310,ss2310,2022-10-18,2023-10-16,futures
SS2311.XSGE,不锈钢2311,ss2311,2022-11-16,2023-11-15,futures
SS2312.XSGE,不锈钢2312,ss2312,2022-12-16,2023-12-15,futures
SS2401.XSGE,不锈钢2401,ss2401,2023-01-17,2024-01-15,futures
SS2402.XSGE,不锈钢2402,ss2402,2023-02-16,2024-02-19,futures
SS2403.XSGE,不锈钢2403,ss2403,2023-03-16,2024-03-15,futures
SS2404.XSGE,不锈钢2404,ss2404,2023-04-18,2024-04-15,futures
SS2405.XSGE,不锈钢2405,ss2405,2023-05-16,2024-05-15,futures
SS2406.XSGE,不锈钢2406,ss2406,2023-06-16,2024-06-17,futures
SS2407.XSGE,不锈钢2407,ss2407,2023-07-18,2024-07-15,futures
SS2408.XSGE,不锈钢2408,ss2408,2023-08-16,2024-08-15,futures
SS2409.XSGE,不锈钢2409,ss2409,2023-09-18,2024-09-18,futures
SS2410.XSGE,不锈钢2410,ss2410,2023-10-17,2024-10-15,futures
SS2411.XSGE,不锈钢2411,ss2411,2023-11-16,2024-11-15,futures
SS2412.XSGE,不锈钢2412,ss2412,2023-12-18,2024-12-16,futures
SS2501.XSGE,不锈钢2501,ss2501,2024-01-16,2025-01-15,futures
SS2502.XSGE,不锈钢2502,ss2502,2024-02-20,2025-02-17,futures
SS2503.XSGE,不锈钢2503,ss2503,2024-03-18,2025-03-17,futures
SS2504.XSGE,不锈钢2504,ss2504,2024-04-16,2025-04-15,futures
SS2505.XSGE,不锈钢2505,ss2505,2024-05-16,2025-05-15,futures
SS2506.XSGE,不锈钢2506,ss2506,2024-06-18,2025-06-16,futures
SS2507.XSGE,不锈钢2507,ss2507,2024-07-16,2025-07-15,futures
SS8888.XSGE,不锈钢期货指数,SS8888,2019-09-25,2030-01-01,futures
SS9999.XSGE,不锈钢主力合约,SS9999,2019-09-25,2030-01-01,futures
T1509.CCFX,10年期国债期货,T1509,2015-03-20,2015-09-11,futures
T1512.CCFX,10年期国债期货,T1512,2015-03-20,2015-12-11,futures
T1603.CCFX,10年期国债期货,T1603,2015-03-20,2016-03-11,futures
T1606.CCFX,10年期国债期货,T1606,2015-09-14,2016-06-13,futures
T1609.CCFX,10年期国债期货,T1609,2015-12-14,2016-09-09,futures
T1612.CCFX,10年期国债期货,T1612,2016-03-14,2016-12-09,futures
T1703.CCFX,10年期国债期货,T1703,2016-06-14,2017-03-10,futures
T1706.CCFX,10年期国债期货,T1706,2016-09-12,2017-06-09,futures
T1709.CCFX,10年期国债期货,T1709,2016-12-12,2017-09-08,futures
T1712.CCFX,10年期国债期货,T1712,2017-03-13,2017-12-08,futures
T1803.CCFX,10年期国债期货,T1803,2017-06-12,2018-03-09,futures
T1806.CCFX,10年期国债期货,T1806,2017-09-11,2018-06-08,futures
T1809.CCFX,10年期国债期货,T1809,2017-12-11,2018-09-14,futures
T1812.CCFX,10年期国债期货,T1812,2018-03-12,2018-12-14,futures
T1903.CCFX,10年期国债期货,T1903,2018-06-11,2019-03-08,futures
T1906.CCFX,10年期国债期货,T1906,2018-09-17,2019-06-14,futures
T1909.CCFX,10年期国债期货,T1909,2018-12-17,2019-09-16,futures
T1912.CCFX,10年期国债期货,T1912,2019-03-11,2019-12-13,futures
T2003.CCFX,10年期国债期货,T2003,2019-06-17,2020-03-13,futures
T2006.CCFX,10年期国债期货,T2006,2019-09-17,2020-06-12,futures
T2009.CCFX,10年期国债期货,T2009,2019-12-16,2020-09-11,futures
T2012.CCFX,10年期国债期货,T2012,2020-03-16,2020-12-11,futures
T2103.CCFX,10年期国债期货,T2103,2020-06-15,2021-03-12,futures
T2106.CCFX,10年期国债期货,T2106,2020-09-14,2021-06-11,futures
T2109.CCFX,10年期国债期货,T2109,2020-12-14,2021-09-10,futures
T2112.CCFX,10年期国债期货,T2112,2021-03-15,2021-12-10,futures
T2203.CCFX,10年期国债期货,T2203,2021-06-15,2022-03-11,futures
T2206.CCFX,10年期国债期货,T2206,2021-09-13,2022-06-10,futures
T2209.CCFX,10年期国债期货,T2209,2021-12-13,2022-09-09,futures
T2212.CCFX,10年期国债期货,T2212,2022-03-14,2022-12-09,futures
T2303.CCFX,10年期国债期货,T2303,2022-06-13,2023-03-10,futures
T2306.CCFX,10年期国债期货,T2306,2022-09-13,2023-06-09,futures
T2309.CCFX,10年期国债期货,T2309,2022-12-12,2023-09-08,futures
T2312.CCFX,10年期国债期货,T2312,2023-03-13,2023-12-08,futures
T2403.CCFX,10年期国债期货,T2403,2023-06-12,2024-03-08,futures
T2406.CCFX,10年期国债期货,T2406,2023-09-11,2024-06-14,futures
T2409.CCFX,10年期国债期货,T2409,2023-12-11,2024-09-13,futures
T2412.CCFX,10年期国债期货,T2412,2024-03-11,2024-12-13,futures
T2503.CCFX,10年期国债期货,T2503,2024-06-17,2025-03-14,futures
T8888.CCFX,10年期国债期货指数,T8888,2015-03-20,2030-01-01,futures
T9999.CCFX,10年期国债主力合约,T9999,2015-03-20,2030-01-01,futures
TA0702.XZCE,PTA0702,TA702,2006-12-18,2007-02-14,futures
TA0703.XZCE,PTA0703,TA703,2006-12-18,2007-03-14,futures
TA0704.XZCE,PTA0704,TA704,2006-12-18,2007-04-13,futures
TA0705.XZCE,PTA0705,TA705,2006-12-18,2007-05-21,futures
TA0706.XZCE,PTA0706,TA706,2006-12-18,2007-06-14,futures
TA0707.XZCE,PTA0707,TA707,2006-12-18,2007-07-13,futures
TA0708.XZCE,PTA0708,TA708,2007-02-15,2007-08-14,futures
TA0709.XZCE,PTA0709,TA709,2007-02-15,2007-09-14,futures
TA0710.XZCE,PTA0710,TA710,2007-02-15,2007-10-19,futures
TA0711.XZCE,PTA0711,TA711,2007-03-15,2007-11-14,futures
TA0712.XZCE,PTA0712,TA712,2007-03-15,2007-12-14,futures
TA0801.XZCE,PTA0801,TA801,2007-03-15,2008-01-15,futures
TA0802.XZCE,PTA0802,TA802,2007-04-16,2008-02-21,futures
TA0803.XZCE,PTA0803,TA803,2007-04-16,2008-03-14,futures
TA0804.XZCE,PTA0804,TA804,2007-04-16,2008-04-15,futures
TA0805.XZCE,PTA0805,TA805,2007-05-22,2008-05-16,futures
TA0806.XZCE,PTA0806,TA806,2007-06-15,2008-06-16,futures
TA0807.XZCE,PTA0807,TA807,2007-07-16,2008-07-14,futures
TA0808.XZCE,PTA0808,TA808,2007-08-15,2008-08-14,futures
TA0809.XZCE,PTA0809,TA809,2007-09-17,2008-09-12,futures
TA0810.XZCE,PTA0810,TA810,2007-10-22,2008-10-17,futures
TA0811.XZCE,PTA0811,TA811,2007-11-15,2008-11-14,futures
TA0812.XZCE,PTA0812,TA812,2007-12-17,2008-12-12,futures
TA0901.XZCE,PTA0901,TA901,2008-01-16,2009-01-16,futures
TA0902.XZCE,PTA0902,TA902,2008-02-22,2009-02-13,futures
TA0903.XZCE,PTA0903,TA903,2008-03-17,2009-03-13,futures
TA0904.XZCE,PTA0904,TA904,2008-04-16,2009-04-15,futures
TA0905.XZCE,PTA0905,TA905,2008-05-19,2009-05-15,futures
TA0906.XZCE,PTA0906,TA906,2008-06-17,2009-06-12,futures
TA0907.XZCE,PTA0907,TA907,2008-07-15,2009-07-14,futures
TA0908.XZCE,PTA0908,TA908,2008-08-15,2009-08-14,futures
TA0909.XZCE,PTA0909,TA909,2008-09-16,2009-09-14,futures
TA0910.XZCE,PTA0910,TA910,2008-10-20,2009-10-22,futures
TA0911.XZCE,PTA0911,TA911,2008-11-17,2009-11-13,futures
TA0912.XZCE,PTA0912,TA912,2008-12-15,2009-12-14,futures
TA1001.XZCE,PTA1001,TA001,2009-01-19,2010-01-15,futures
TA1002.XZCE,PTA1002,TA002,2009-02-16,2010-02-12,futures
TA1003.XZCE,PTA1003,TA003,2009-03-16,2010-03-12,futures
TA1004.XZCE,PTA1004,TA004,2009-04-16,2010-04-15,futures
TA1005.XZCE,PTA1005,TA005,2009-05-18,2010-05-17,futures
TA1006.XZCE,PTA1006,TA006,2009-06-15,2010-06-17,futures
TA1007.XZCE,PTA1007,TA007,2009-07-15,2010-07-14,futures
TA1008.XZCE,PTA1008,TA008,2009-08-17,2010-08-13,futures
TA1009.XZCE,PTA1009,TA009,2009-09-15,2010-09-14,futures
TA1010.XZCE,PTA1010,TA010,2009-10-23,2010-10-21,futures
TA1011.XZCE,PTA1011,TA011,2009-11-16,2010-11-12,futures
TA1012.XZCE,PTA1012,TA012,2009-12-15,2010-12-14,futures
TA1101.XZCE,PTA1101,TA101,2010-01-18,2011-01-17,futures
TA1102.XZCE,PTA1102,TA102,2010-02-22,2011-02-21,futures
TA1103.XZCE,PTA1103,TA103,2010-03-15,2011-03-14,futures
TA1104.XZCE,PTA1104,TA104,2010-04-16,2011-04-18,futures
TA1105.XZCE,PTA1105,TA105,2010-05-18,2011-05-16,futures
TA1106.XZCE,PTA1106,TA106,2010-06-18,2011-06-15,futures
TA1107.XZCE,PTA1107,TA107,2010-07-15,2011-07-14,futures
TA1108.XZCE,PTA1108,TA108,2010-08-16,2011-08-12,futures
TA1109.XZCE,PTA1109,TA109,2010-09-15,2011-09-15,futures
TA1110.XZCE,PTA1110,TA110,2010-10-22,2011-10-21,futures
TA1111.XZCE,PTA1111,TA111,2010-11-15,2011-11-14,futures
TA1112.XZCE,PTA1112,TA112,2010-12-15,2011-12-14,futures
TA1201.XZCE,PTA1201,TA201,2011-01-18,2012-01-17,futures
TA1202.XZCE,PTA1202,TA202,2011-02-22,2012-02-14,futures
TA1203.XZCE,PTA1203,TA203,2011-03-15,2012-03-14,futures
TA1204.XZCE,PTA1204,TA204,2011-04-19,2012-04-18,futures
TA1205.XZCE,PTA1205,TA205,2011-05-17,2012-05-15,futures
TA1206.XZCE,PTA1206,TA206,2011-06-16,2012-06-14,futures
TA1207.XZCE,PTA1207,TA207,2011-07-15,2012-07-13,futures
TA1208.XZCE,PTA1208,TA208,2011-08-15,2012-08-14,futures
TA1209.XZCE,PTA1209,TA209,2011-09-16,2012-09-14,futures
TA1210.XZCE,PTA1210,TA210,2011-10-24,2012-10-19,futures
TA1211.XZCE,PTA1211,TA211,2011-11-15,2012-11-14,futures
TA1212.XZCE,PTA1212,TA212,2011-12-15,2012-12-14,futures
TA1301.XZCE,PTA1301,TA301,2012-01-18,2013-01-17,futures
TA1302.XZCE,PTA1302,TA302,2012-02-15,2013-02-21,futures
TA1303.XZCE,PTA1303,TA303,2012-03-15,2013-03-14,futures
